BookingID,FlightID,PassengerID,SeatNumber,Status
12504,1118,8646,179,Booked
12505,999,5036,19,Cancelled
12506,1136,2045,156,Cancelled
12507,493,502,169,Cancelled
12508,26,4961,10,Checked-in
12509,1325,15154,36,Cancelled
12510,1907,1353,144,Booked
12511,1689,16953,55,Booked
12512,438,971,22,Checked-in
12513,1241,16091,272,Checked-in
12514,651,5186,39,Cancelled
12515,171,12814,60,Cancelled
12516,1972,1910,207,Checked-in
12517,1043,10723,126,Checked-in
12518,920,12977,55,Cancelled
12519,1509,1091,145,Checked-in
12520,204,14007,118,Booked
12521,230,9112,65,Booked
12522,1997,13832,102,Booked
12523,1271,7051,74,Booked
12524,440,7902,107,Checked-in
12525,1420,4151,112,Cancelled
12526,642,8771,42,Cancelled
12527,470,4122,89,Booked
12528,382,5701,96,Booked
12529,469,9774,122,Cancelled
12530,1121,9416,159,Checked-in
12531,1136,12489,157,Checked-in
12532,1818,573,71,Cancelled
12533,1133,9296,144,Checked-in
12534,1534,7469,63,Cancelled
12535,263,6139,270,Checked-in
12536,65,2426,92,Booked
12537,1440,3333,103,Cancelled
12538,1105,15572,243,Checked-in
12539,1752,7116,158,Cancelled
12540,1668,16474,67,Checked-in
12541,957,11701,112,Cancelled
12542,177,14823,181,Cancelled
12543,1336,3967,24,Booked
12544,898,9899,120,Checked-in
12545,1950,4324,16,Booked
12546,1884,13132,84,Checked-in
12547,1713,15090,46,Cancelled
12548,681,8621,158,Checked-in
12549,1411,783,233,Checked-in
12550,874,14076,26,Cancelled
12551,98,10399,112,Cancelled
12552,915,1738,23,Checked-in
12553,999,8910,9,Booked
12554,1029,7633,30,Cancelled
12555,1806,10292,11,Booked
12556,1623,16967,262,Booked
12557,1226,11074,62,Checked-in
12558,575,5001,81,Cancelled
12559,672,6098,48,Checked-in
12560,857,15598,26,Cancelled
12561,1560,7538,111,Checked-in
12562,1598,13574,98,Booked
12563,1367,3408,25,Booked
12564,833,15205,117,Checked-in
12565,1242,3614,8,Booked
12566,824,12120,193,Booked
12567,991,8466,73,Cancelled
12568,751,2510,174,Cancelled
12569,1501,9524,114,Checked-in
12570,67,16528,122,Checked-in
12571,670,11314,225,Checked-in
12572,788,4703,90,Booked
12573,1229,7804,79,Checked-in
12574,1744,6388,100,Cancelled
12575,682,1241,109,Cancelled
12576,1210,9670,48,Booked
12577,1928,14716,139,Cancelled
12578,1600,14234,34,Checked-in
12579,906,2319,56,Booked
12580,1006,16348,85,Checked-in
12581,1048,13621,60,Checked-in
12582,1756,13856,50,Booked
12583,818,7923,68,Checked-in
12584,1354,3055,102,Booked
12585,418,11928,59,Booked
12586,206,7640,99,Checked-in
12587,1347,10988,14,Booked
12588,844,5604,4,Checked-in
12589,1070,3453,157,Cancelled
12590,1048,17376,161,Checked-in
12591,1788,12538,75,Booked
12592,300,1635,56,Cancelled
12593,1629,1772,96,Checked-in
12594,1743,3061,146,Checked-in
12595,376,15932,99,Checked-in
12596,669,2349,172,Checked-in
12597,991,881,39,Checked-in
12598,225,8912,116,Booked
12599,1910,8053,29,Cancelled
12600,1621,10594,141,Booked
12601,1512,16251,95,Cancelled
12602,1703,15082,3,Checked-in
12603,791,4396,21,Checked-in
12604,1185,13127,91,Cancelled
12605,1417,9944,105,Cancelled
12606,775,1579,97,Cancelled
12607,280,9741,139,Checked-in
12608,1670,1736,198,Cancelled
12609,983,3877,28,Checked-in
12610,1072,15020,9,Booked
12611,1485,6986,82,Checked-in
12612,1706,14834,44,Cancelled
12613,1598,11102,52,Cancelled
12614,1304,2438,144,Cancelled
12615,887,5080,89,Booked
12616,1980,7988,39,Checked-in
12617,1350,10883,101,Checked-in
12618,1140,11335,151,Booked
12619,240,9538,66,Cancelled
12620,699,6212,56,Cancelled
12621,126,5376,135,Cancelled
12622,1857,13128,5,Booked
12623,984,3619,115,Booked
12624,1999,14210,53,Booked
12625,1931,2430,114,Booked
12626,10,11008,83,Cancelled
12627,538,540,200,Booked
12628,1519,15456,72,Booked
12629,1565,3885,67,Cancelled
12630,1006,15316,145,Cancelled
12631,826,4096,88,Cancelled
12632,1764,11098,109,Booked
12633,1995,510,45,Checked-in
12634,1845,12430,3,Booked
12635,153,5654,106,Cancelled
12636,200,17088,35,Checked-in
12637,138,2389,92,Booked
12638,1848,13138,117,Cancelled
12639,1898,5114,61,Cancelled
12640,1287,9863,159,Booked
12641,828,11800,124,Booked
12642,389,4962,187,Checked-in
12643,1612,4663,82,Checked-in
12644,1636,8819,200,Checked-in
12645,781,1643,83,Booked
12646,1185,16160,36,Checked-in
12647,1241,7643,235,Checked-in
12648,1397,6804,5,Checked-in
12649,853,10648,122,Cancelled
12650,211,10248,87,Cancelled
12651,215,9521,26,Checked-in
12652,206,5959,150,Cancelled
12653,1863,2872,59,Booked
12654,1262,2594,151,Cancelled
12655,1514,11921,57,Cancelled
12656,1602,15019,109,Cancelled
12657,1474,15924,233,Booked
12658,1021,7035,168,Cancelled
12659,820,1776,83,Booked
12660,1710,17295,80,Cancelled
12661,743,2811,83,Checked-in
12662,347,5430,147,Booked
12663,779,9955,261,Cancelled
12664,1770,12793,148,Cancelled
12665,841,25,195,Cancelled
12666,352,15909,56,Cancelled
12667,959,1489,90,Cancelled
12668,884,4542,247,Booked
12669,1218,3957,209,Checked-in
12670,1272,7035,123,Cancelled
12671,104,8538,78,Cancelled
12672,1232,17356,73,Checked-in
12673,606,4151,148,Checked-in
12674,1592,2387,124,Checked-in
12675,802,4444,77,Checked-in
12676,1947,12749,187,Checked-in
12677,963,12787,41,Checked-in
12678,492,13765,225,Checked-in
12679,810,1262,176,Booked
12680,304,17238,23,Booked
12681,1214,7936,94,Booked
12682,1122,16744,11,Checked-in
12683,582,4763,188,Cancelled
12684,1289,3805,28,Booked
12685,684,14443,140,Booked
12686,1251,6638,151,Checked-in
12687,1059,11158,235,Checked-in
12688,565,14844,11,Booked
12689,1158,1546,15,Checked-in
12690,1376,13266,132,Checked-in
12691,1328,5379,36,Checked-in
12692,510,1625,134,Cancelled
12693,446,13033,224,Checked-in
12694,305,9721,178,Checked-in
12695,784,9462,15,Booked
12696,1834,9180,108,Booked
12697,136,11765,19,Cancelled
12698,223,1784,82,Booked
12699,603,10175,80,Booked
12700,630,11730,27,Checked-in
12701,980,11385,52,Cancelled
12702,915,6302,19,Checked-in
12703,1620,11921,184,Cancelled
12704,1044,15357,128,Cancelled
12705,1161,5731,133,Booked
12706,1873,16746,115,Booked
12707,95,15228,49,Booked
12708,31,2310,90,Checked-in
12709,946,16700,140,Cancelled
12710,1014,12832,68,Booked
12711,316,7421,44,Cancelled
12712,1498,2551,68,Cancelled
12713,939,813,135,Checked-in
12714,1516,10588,75,Booked
12715,1144,17041,187,Booked
12716,1700,9874,139,Cancelled
12717,496,10043,65,Cancelled
12718,651,8483,119,Cancelled
12719,696,7628,121,Booked
12720,1554,3342,259,Checked-in
12721,326,15152,150,Checked-in
12722,687,5090,148,Booked
12723,164,12588,91,Booked
12724,844,3177,3,Booked
12725,1143,1063,122,Booked
12726,522,9540,50,Booked
12727,973,1712,208,Checked-in
12728,1731,1685,126,Booked
12729,95,3382,227,Cancelled
12730,297,7022,28,Booked
12731,1196,6392,104,Cancelled
12732,600,4965,126,Checked-in
12733,162,14274,10,Cancelled
12734,47,12276,139,Cancelled
12735,1879,11050,74,Checked-in
12736,1937,7417,132,Booked
12737,142,16037,105,Checked-in
12738,1426,8335,76,Cancelled
12739,172,14180,45,Booked
12740,337,15442,193,Checked-in
12741,464,5807,214,Checked-in
12742,1522,4431,74,Booked
12743,1705,3448,145,Checked-in
12744,1090,9662,236,Checked-in
12745,1713,16319,37,Cancelled
12746,81,143,91,Checked-in
12747,689,1184,97,Booked
12748,166,7567,36,Booked
12749,1104,10595,71,Checked-in
12750,1511,10844,150,Checked-in
12751,1776,14399,29,Cancelled
12752,1078,3265,44,Checked-in
12753,1267,7013,272,Cancelled
12754,1611,3440,165,Checked-in
12755,356,10536,12,Cancelled
12756,1728,1791,46,Cancelled
12757,1531,11996,73,Cancelled
12758,1331,13877,4,Cancelled
12759,543,6107,12,Cancelled
12760,1190,13265,133,Booked
12761,1575,10546,34,Checked-in
12762,1970,13590,244,Cancelled
12763,1500,17044,40,Checked-in
12764,1221,726,130,Cancelled
12765,1761,13935,99,Booked
12766,333,1729,97,Checked-in
12767,668,10300,22,Booked
12768,1092,9316,2,Booked
12769,172,4595,83,Checked-in
12770,645,1,105,Cancelled
12771,410,6975,53,Checked-in
12772,1758,4013,149,Checked-in
12773,1127,3573,26,Checked-in
12774,1450,8589,111,Booked
12775,84,10980,82,Cancelled
12776,1944,3911,136,Checked-in
12777,1805,3426,102,Booked
12778,343,11985,2,Cancelled
12779,1828,16629,147,Cancelled
12780,1182,13222,92,Checked-in
12781,1995,11403,193,Booked
12782,813,11329,7,Cancelled
12783,36,16937,230,Cancelled
12784,1874,4732,122,Booked
12785,242,10636,92,Cancelled
12786,917,13641,29,Cancelled
12787,677,8726,140,Cancelled
12788,708,2004,234,Checked-in
12789,1049,15251,102,Booked
12790,1754,994,138,Cancelled
12791,1628,17129,85,Cancelled
12792,1866,11646,32,Checked-in
12793,62,15285,22,Cancelled
12794,152,1011,13,Cancelled
12795,535,8782,73,Cancelled
12796,1466,11959,8,Booked
12797,1203,11563,74,Booked
12798,1068,15188,259,Checked-in
12799,1227,1126,97,Booked
12800,727,620,101,Cancelled
12801,20,3375,37,Cancelled
12802,1045,10368,70,Checked-in
12803,1473,16755,206,Booked
12804,195,10904,109,Cancelled
12805,1092,2499,137,Checked-in
12806,1039,10844,83,Booked
12807,743,5344,142,Booked
12808,550,3299,50,Cancelled
12809,427,9908,226,Cancelled
12810,1017,13994,165,Checked-in
12811,912,16880,97,Booked
12812,1515,583,23,Booked
12813,1955,7417,108,Checked-in
12814,477,2063,55,Booked
12815,1489,15195,132,Booked
12816,268,12137,173,Booked
12817,670,9100,62,Booked
12818,518,4951,77,Booked
12819,278,15204,136,Cancelled
12820,93,15406,65,Cancelled
12821,1980,2122,24,Booked
12822,571,8922,69,Booked
12823,462,3644,169,Cancelled
12824,521,12990,193,Checked-in
12825,1033,5810,136,Booked
12826,1640,8844,30,Checked-in
12827,397,6103,107,Cancelled
12828,118,9278,171,Checked-in
12829,1308,1170,20,Cancelled
12830,272,3821,15,Cancelled
12831,1918,7572,35,Booked
12832,103,17365,57,Cancelled
12833,199,6569,179,Cancelled
12834,1998,14172,93,Booked
12835,1505,9562,153,Checked-in
12836,1987,4547,183,Booked
12837,1528,15275,146,Checked-in
12838,1770,11947,88,Booked
12839,775,14631,222,Booked
12840,834,11710,19,Booked
12841,212,10518,154,Cancelled
12842,585,8453,181,Booked
12843,1608,9964,63,Checked-in
12844,1372,2420,62,Checked-in
12845,956,2775,122,Cancelled
12846,1269,14195,50,Checked-in
12847,337,15788,91,Cancelled
12848,1618,1634,142,Cancelled
12849,1980,7791,69,Cancelled
12850,1278,15545,51,Checked-in
12851,519,9829,51,Cancelled
12852,1053,7215,124,Checked-in
12853,887,3429,150,Checked-in
12854,1121,9294,241,Checked-in
12855,1681,6562,53,Booked
12856,1871,89,3,Checked-in
12857,941,925,149,Booked
12858,554,11737,81,Booked
12859,897,10927,217,Booked
12860,557,12844,96,Cancelled
12861,21,10540,193,Booked
12862,945,8950,87,Cancelled
12863,1812,9121,87,Checked-in
12864,1891,1332,30,Booked
12865,1651,9165,270,Booked
12866,988,15043,20,Booked
12867,1786,150,230,Booked
12868,1282,9428,115,Checked-in
12869,571,35,54,Cancelled
12870,1381,16083,94,Booked
12871,1328,11958,165,Booked
12872,1497,10129,65,Booked
12873,1780,16351,98,Checked-in
12874,881,12607,63,Checked-in
12875,1200,4305,100,Booked
12876,1860,464,41,Cancelled
12877,1033,7819,85,Booked
12878,1789,1463,129,Checked-in
12879,21,8684,95,Checked-in
12880,148,17294,33,Checked-in
12881,1120,14401,28,Checked-in
12882,827,15040,92,Checked-in
12883,1070,5051,114,Checked-in
12884,944,14511,31,Cancelled
12885,1803,13131,111,Cancelled
12886,248,8986,143,Booked
12887,7,13961,35,Checked-in
12888,1511,9644,74,Booked
12889,1670,8619,154,Booked
12890,520,2202,173,Cancelled
12891,912,4300,6,Cancelled
12892,664,13420,271,Cancelled
12893,1048,5330,110,Booked
12894,122,12053,187,Booked
12895,850,3557,51,Cancelled
12896,538,15437,10,Cancelled
12897,1585,10120,185,Cancelled
12898,324,2082,138,Booked
12899,562,17260,123,Checked-in
12900,955,5460,11,Cancelled
12901,1608,4615,19,Booked
12902,505,1284,23,Booked
12903,1374,16713,68,Booked
12904,1751,3450,89,Cancelled
12905,1301,895,37,Checked-in
12906,251,17153,45,Checked-in
12907,812,1726,34,Checked-in
12908,936,8258,118,Booked
12909,745,9447,54,Booked
12910,120,7529,186,Booked
12911,1416,14834,150,Checked-in
12912,835,15257,31,Checked-in
12913,997,14281,198,Checked-in
12914,923,15695,220,Cancelled
12915,377,13499,299,Checked-in
12916,984,14840,80,Booked
12917,689,14497,99,Cancelled
12918,1358,4257,142,Cancelled
12919,1600,8052,77,Checked-in
12920,392,8916,4,Cancelled
12921,739,15254,265,Checked-in
12922,257,16497,206,Checked-in
12923,952,11491,103,Booked
12924,1516,8050,2,Booked
12925,771,15081,72,Booked
12926,1610,6815,89,Booked
12927,1427,16888,114,Checked-in
12928,1405,10303,37,Booked
12929,763,4655,38,Checked-in
12930,1498,16110,94,Cancelled
12931,1033,10926,15,Cancelled
12932,32,15807,16,Checked-in
12933,1975,11436,226,Checked-in
12934,1764,6975,33,Cancelled
12935,632,12753,62,Cancelled
12936,903,8013,106,Booked
12937,667,4446,108,Checked-in
12938,151,17187,126,Cancelled
12939,657,980,246,Cancelled
12940,748,9905,108,Booked
12941,1293,16073,140,Booked
12942,1373,2902,138,Checked-in
12943,851,14430,52,Cancelled
12944,1927,9433,69,Checked-in
12945,1662,11677,48,Booked
12946,1375,15097,214,Checked-in
12947,577,6784,152,Cancelled
12948,1220,754,39,Cancelled
12949,1136,1630,53,Checked-in
12950,1063,14598,169,Checked-in
12951,241,9252,161,Booked
12952,187,1913,47,Cancelled
12953,602,8616,29,Cancelled
12954,1892,14202,31,Booked
12955,928,8777,152,Booked
12956,801,5107,132,Booked
12957,1077,7941,63,Cancelled
12958,163,3027,60,Cancelled
12959,942,3187,18,Cancelled
12960,1950,11718,47,Cancelled
12961,1410,14660,9,Cancelled
12962,995,12318,259,Checked-in
12963,745,12097,20,Cancelled
12964,625,7921,67,Cancelled
12965,91,11210,134,Cancelled
12966,192,4873,52,Cancelled
12967,1902,16962,99,Checked-in
12968,1591,1896,75,Checked-in
12969,39,17440,216,Checked-in
12970,1976,6539,167,Checked-in
12971,198,8978,140,Cancelled
12972,91,9948,128,Booked
12973,643,585,56,Booked
12974,1317,2698,25,Checked-in
12975,1518,4792,72,Booked
12976,340,8123,7,Booked
12977,575,16959,52,Cancelled
12978,687,3241,47,Cancelled
12979,1016,4439,101,Cancelled
12980,1424,9505,100,Checked-in
12981,1711,8791,13,Checked-in
12982,1748,9043,102,Checked-in
12983,1309,4506,79,Checked-in
12984,1620,17029,168,Checked-in
12985,1679,6020,64,Checked-in
12986,1188,9113,105,Checked-in
12987,1171,9427,120,Cancelled
12988,469,16083,127,Checked-in
12989,1582,7430,63,Checked-in
12990,200,9564,254,Cancelled
12991,1794,12235,36,Checked-in
12992,298,16759,96,Booked
12993,1435,1304,34,Checked-in
12994,810,5802,161,Cancelled
12995,1266,13997,227,Cancelled
12996,285,13454,214,Cancelled
12997,1527,15212,237,Booked
12998,1930,8362,219,Booked
12999,1448,11356,48,Checked-in
13000,403,3343,57,Booked
13001,263,17025,123,Checked-in
13002,1406,16640,72,Cancelled
13003,1766,13355,102,Cancelled
13004,791,1575,60,Cancelled
13005,1557,15694,100,Cancelled
13006,248,10591,120,Checked-in
13007,513,16698,18,Checked-in
13008,1452,16262,131,Cancelled
13009,1818,6178,24,Booked
13010,1445,14638,70,Cancelled
13011,1419,2421,18,Checked-in
13012,1972,2206,24,Cancelled
13013,1606,10690,18,Cancelled
13014,1329,15356,78,Cancelled
13015,1230,4619,99,Booked
13016,493,12924,133,Checked-in
13017,1570,9930,13,Checked-in
13018,1979,12183,101,Cancelled
13019,1214,14496,20,Cancelled
13020,310,3233,111,Cancelled
13021,793,16756,106,Checked-in
13022,420,956,3,Booked
13023,456,5758,70,Checked-in
13024,1064,3934,268,Checked-in
13025,1399,4339,91,Cancelled
13026,8,15020,79,Cancelled
13027,848,4495,225,Booked
13028,1676,15829,43,Booked
13029,1660,17223,165,Checked-in
13030,1270,3560,185,Checked-in
13031,1807,12657,70,Checked-in
13032,946,3198,236,Checked-in
13033,1508,10801,111,Cancelled
13034,906,488,207,Booked
13035,541,9779,27,Checked-in
13036,433,15474,30,Cancelled
13037,263,13125,180,Cancelled
13038,565,6161,162,Booked
13039,548,13092,42,Checked-in
13040,305,4312,158,Checked-in
13041,280,4620,91,Checked-in
13042,691,6101,114,Booked
13043,754,3294,16,Checked-in
13044,555,14039,77,Booked
13045,147,15487,125,Booked
13046,239,1690,23,Cancelled
13047,863,12721,198,Booked
13048,629,7560,34,Booked
13049,1944,5722,9,Cancelled
13050,1244,12770,105,Checked-in
13051,1448,16255,153,Booked
13052,1986,12064,10,Cancelled
13053,1804,14344,64,Cancelled
13054,25,8607,134,Cancelled
13055,112,3161,210,Booked
13056,1746,612,83,Checked-in
13057,1135,5865,180,Cancelled
13058,143,7304,212,Cancelled
13059,693,780,22,Checked-in
13060,442,5130,82,Cancelled
13061,1126,386,28,Checked-in
13062,133,5080,149,Booked
13063,1646,11856,113,Booked
13064,75,4297,99,Booked
13065,1272,6847,123,Booked
13066,216,5822,163,Checked-in
13067,1374,16873,61,Checked-in
13068,902,12731,134,Cancelled
13069,1978,13683,179,Cancelled
13070,1282,13773,161,Cancelled
13071,1030,4783,150,Checked-in
13072,689,7880,120,Cancelled
13073,1319,17387,255,Checked-in
13074,1130,12397,14,Booked
13075,951,17235,29,Cancelled
13076,1462,2860,36,Checked-in
13077,923,13471,207,Cancelled
13078,1405,15997,145,Checked-in
13079,1931,10448,85,Cancelled
13080,1259,12235,178,Cancelled
13081,230,783,148,Booked
13082,1518,9433,159,Cancelled
13083,661,7477,100,Checked-in
13084,1380,3415,72,Checked-in
13085,283,9171,88,Cancelled
13086,1513,13668,99,Checked-in
13087,741,5713,49,Checked-in
13088,240,11854,81,Cancelled
13089,1664,9740,8,Checked-in
13090,1802,9612,107,Booked
13091,1205,171,39,Booked
13092,830,10842,25,Checked-in
13093,1110,7856,127,Checked-in
13094,59,387,45,Cancelled
13095,1370,6013,119,Cancelled
13096,395,5501,193,Booked
13097,1509,12047,194,Booked
13098,196,5481,227,Cancelled
13099,1025,10329,134,Booked
13100,564,8601,12,Booked
13101,1012,11622,127,Booked
13102,291,14281,126,Cancelled
13103,1697,9539,63,Booked
13104,167,15618,34,Checked-in
13105,13,16871,13,Checked-in
13106,480,5014,146,Cancelled
13107,1021,16913,47,Cancelled
13108,1880,7548,69,Cancelled
13109,1691,5277,101,Booked
13110,886,800,95,Booked
13111,1468,7281,143,Booked
13112,984,6598,1,Cancelled
13113,1908,12058,14,Cancelled
13114,694,4099,19,Cancelled
13115,1635,6048,71,Cancelled
13116,485,2721,99,Checked-in
13117,455,30,100,Booked
13118,281,4042,99,Checked-in
13119,1724,13064,25,Checked-in
13120,319,16644,20,Checked-in
13121,857,10723,58,Checked-in
13122,375,200,232,Checked-in
13123,1832,6024,58,Cancelled
13124,1416,6099,93,Cancelled
13125,49,1856,101,Cancelled
13126,1624,16468,54,Checked-in
13127,1355,11019,13,Checked-in
13128,1141,10794,133,Cancelled
13129,1080,3001,262,Cancelled
13130,142,3257,77,Checked-in
13131,658,7560,92,Cancelled
13132,1104,8638,4,Booked
13133,318,2194,33,Booked
13134,1077,3620,39,Booked
13135,841,3046,131,Cancelled
13136,1771,5052,168,Cancelled
13137,198,8363,45,Checked-in
13138,1708,10679,135,Checked-in
13139,1787,5163,69,Cancelled
13140,1357,92,25,Booked
13141,1960,176,55,Checked-in
13142,680,9169,38,Checked-in
13143,549,1298,40,Booked
13144,599,4774,209,Cancelled
13145,1132,1553,171,Cancelled
13146,727,10548,240,Booked
13147,355,9443,17,Cancelled
13148,1843,9711,67,Cancelled
13149,969,13944,36,Booked
13150,597,7651,149,Booked
13151,1836,11941,57,Booked
13152,1921,5375,189,Booked
13153,1931,9512,69,Cancelled
13154,201,17455,56,Cancelled
13155,463,1896,179,Cancelled
13156,1409,15744,202,Cancelled
13157,1969,5297,43,Cancelled
13158,582,1933,59,Booked
13159,1429,16222,18,Cancelled
13160,1546,14620,127,Booked
13161,1712,3765,214,Checked-in
13162,480,4735,52,Checked-in
13163,1499,456,65,Booked
13164,1609,17089,76,Checked-in
13165,1421,9545,114,Checked-in
13166,340,7335,127,Checked-in
13167,1871,15171,171,Cancelled
13168,1204,8456,155,Booked
13169,833,16154,94,Cancelled
13170,890,7943,32,Cancelled
13171,1022,14005,77,Booked
13172,70,9930,7,Checked-in
13173,1066,1124,50,Cancelled
13174,641,4456,51,Cancelled
13175,1195,2775,90,Booked
13176,1728,15960,250,Booked
13177,209,2591,212,Cancelled
13178,1083,12894,55,Checked-in
13179,630,9407,3,Cancelled
13180,854,3596,57,Checked-in
13181,1709,11010,79,Checked-in
13182,1159,13603,137,Cancelled
13183,157,1012,28,Booked
13184,1891,8337,112,Checked-in
13185,551,3467,158,Checked-in
13186,1320,4046,159,Checked-in
13187,726,983,94,Booked
13188,404,7663,94,Checked-in
13189,1918,351,106,Cancelled
13190,791,7736,38,Cancelled
13191,472,14790,174,Booked
13192,316,1224,64,Cancelled
